Point Format,Y,,,
Horizontal Units,S,,,hh
Horizontal Scale,0.0004,,,
Sample Interval,3.20E-08,,,
Filter Frequency,2.00E+08,,,
Record Length,200000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,10,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,5,,,
Label,,,,
TIME,CH1,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,1.49E-08,,,
9.12E-04,-0.2,,,
9.12E-04,1.49E-08,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.12E-04,-0.2,,,
9.13E-04,-0.4,,,
9.13E-04,-0.2,,,
9.13E-04,1.49E-08,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,1.49E-08,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,1.49E-08,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,1.49E-08,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.13E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,1.49E-08,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,1.49E-08,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.14E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.15E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.4,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.16E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,1.49E-08,,,
9.17E-04,-0.2,,,
9.17E-04,1.49E-08,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.17E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,1.49E-08,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.4,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.18E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,1.49E-08,,,
9.19E-04,1.49E-08,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.4,,,
9.19E-04,-0.2,,,
9.19E-04,1.49E-08,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.19E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,1.49E-08,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.20E-04,-0.2,,,
9.21E-04,1.49E-08,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.4,,,
9.21E-04,-0.2,,,
9.21E-04,1.49E-08,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,1.49E-08,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.21E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.22E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,1.49E-08,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.23E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.4,,,
9.24E-04,-0.2,,,
9.24E-04,1.49E-08,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,1.49E-08,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.24E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,1.49E-08,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.25E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.26E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.27E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,1.49E-08,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.28E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,1.49E-08,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,1.49E-08,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.29E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.30E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,1.49E-08,,,
9.31E-04,1.49E-08,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,1.49E-08,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.31E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,1.49E-08,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,1.49E-08,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,-0.2,,,
9.32E-04,1.49E-08,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.33E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,1.49E-08,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.4,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.34E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,1.49E-08,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.35E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,-0.2,,,
9.36E-04,1.49E-08,,,
9.36E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,1.49E-08,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,1.49E-08,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.37E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,1.49E-08,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,1.49E-08,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.4,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,1.49E-08,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.38E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.39E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,-0.2,,,
9.40E-04,1.49E-08,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,1.49E-08,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
9.41E-04,-0.2,,,
